"feature_1","feature_2","feature_3","feature_4","feature_5","feature_6","feature_7","feature_8","id","target"
"40.53844237347082","48.753360224622575","61.29864821550193","56.02834167683017","43.250611851158595","69.00478593714662","46.07866107650333","43.26782241605573","379","0"
"51.50480074779556","41.72390583651598","44.79035048929094","70.1126312012039","54.63701590251743","60.674078240641485","64.43070305077532","57.66269739547583","380","0"
"41.3466808578111","48.68351553719394","40.82895547037005","65.07919336298129","36.90015775988752","55.16712112533255","48.577516198261414","54.47909378600009","381","1"
"62.27524376902115","39.049871391949004","61.85479434098488","70.36579617009953","42.0250450911537","55.31062391831713","46.0275757941809","68.49809460602752","382","1"
"45.80997894789389","47.85793315205439","39.31732722910359","60.747373740678505","60.3029840653149","51.7622965759727","51.86393227603754","68.37454322879627","383","1"
"50.24906889663669","41.14947542823323","46.49136553145487","66.3970676090788","45.115556792012995","57.397990079941465","54.55054207066072","61.2791219844911","384","1"
"39.828684953321904","59.642337026170495","44.73962519452349","50.25707298096251","57.40443296498253","54.83874064914903","43.540412460616835","61.74528292447956","385","0"
"50.25320550833112","40.11290160781111","57.23046693280084","66.91089636204605","52.70322390613832","52.184196436470536","48.672765114234956","51.974640692113226","386","1"
"56.274131851762846","57.84789672144346","43.97071764797271","53.16328674190308","52.44589074886561","72.10036876364603","54.86390617591082","58.88955465484919","387","0"
"42.50111220849447","55.392740809398994","43.818136826245336","45.408959714983325","40.12496099477464","55.606618143765715","44.920528018485484","62.70855656399633","388","0"
"43.278340888619134","57.835255547610416","47.26713442227384","62.37703540014148","40.02943928106342","68.72130541709079","57.863829804993934","53.17670225415275","389","1"
"40.31384560272834","36.53988891147461","55.812556853803656","59.76305184790478","43.472504289813514","61.0465088426153","45.21927939268691","62.53498738841204","390","1"
"37.59491167859226","49.274191735957025","35.25326829457139","47.05446163148321","51.88912937964119","69.7935365964521","42.77221573433391","62.49695828827183","391","0"
"47.61987958042699","45.36044728690595","51.16265232178229","70.5384574382872","51.730971391344966","50.028707967310424","63.44091206590914","45.80363663748893","392","1"
"49.689319294692176","52.96513711348851","36.706910863946526","58.69586649515928","44.485253265529295","57.40091222183883","60.63444431418029","62.70359400237577","393","1"
"38.73452512384326","47.67582717675868","56.51588340638507","71.44911611951973","48.404750421489396","57.80014004708716","40.21105435940641","54.01600258511146","394","1"
"52.95693676001866","49.56043368280702","41.18917247158775","53.47654568259239","46.451787927771285","60.5157546159619","58.48144369386603","55.855169972378015","395","0"
"40.916862963306095","39.64704347592103","52.36670704995519","58.992775849580795","62.33614696658283","64.49483614871616","43.34754502176126","58.793820267754796","396","0"
"38.129264670871464","34.133532063676824","50.07097953262795","60.307043655128176","55.07260825126268","52.11392625786029","50.43163988761866","46.73691269681577","397","0"
"62.253271270958955","52.302549000276656","46.355849419891115","47.196280183488184","40.264624995327715","54.47719883077179","48.67020800667281","61.72828587563464","398","1"
"38.70702007050736","54.292567564505745","56.078408813894164","69.34375629637125","52.019907923745805","50.98118886109833","43.39637197682656","64.03886292105777","399","0"
"41.361578932754405","57.367537325536375","57.43461820491263","66.48838175907379","53.49667276476312","54.13311793947714","46.869316669754426","49.94127981146271","400","1"
"53.95132213642527","36.34335327379768","52.945900343135094","47.53641362241155","62.133645312848685","67.2242383755821","58.9024736921431","52.275691075294404","401","1"
"43.42443356134928","54.395540573436065","36.942213982618256","63.212345290144384","47.95164132764083","59.48264744885309","61.08516816188783","44.78078935600465","402","0"
"48.141063059751914","55.08839914655033","59.20775896851383","54.31292623878329","59.6134388875078","67.82771863851747","40.10737494076889","44.07850406683643","403","1"
"53.21950409809885","35.29744044647494","49.20645846560341","45.27829955015496","50.45364869327703","61.998713168781016","42.52780568379236","58.49594987697353","404","1"
"53.14916710016755","45.9949219074241","42.423421841212885","61.0983048526552","38.0490662941919","65.11525135375813","51.34865501317879","65.19566941810453","405","0"
"62.41456147705245","54.75882259828404","52.57149065732568","51.502006173149766","43.56145051621855","49.857960136730696","62.333923797816816","66.74108136064429","406","1"
"56.11568973333642","34.062347195829936","39.46186024846675","63.616469850242886","42.60927873190712","48.23936477835845","60.054189197103625","66.47674492324902","407","0"
"50.28412053022962","55.116743330143464","41.37152616043648","59.16070277347474","40.246693992088176","54.1893542659226","66.37414022180232","50.471613483449296","408","1"
"52.66449480363802","55.90821256903733","56.27498544761618","64.30686183256083","60.734185877593234","59.828196211703144","60.67801128825611","49.67554555516719","409","1"
"54.26291322587471","56.712688658476125","49.84005276738749","54.93718772829768","39.57084180706894","67.15324380468432","48.68649787986875","64.18786462040785","410","1"
"50.188011706170904","55.59710729191055","54.556256722490375","46.21597671943872","48.52805785763413","52.1103006439129","46.88838937021162","44.356214502381185","411","1"
"62.514071803048104","50.08826667821714","50.36227437940643","63.57652680225904","38.57590631953858","66.13929518035","44.94917626148196","63.66202640778787","412","1"
"54.06031110061823","34.629039460394694","35.16513892168096","49.42432619798252","47.7156344910588","51.91329186134526","48.935123647158726","46.38118363695293","413","0"
"48.98261069821674","58.680904273719364","44.733961472141175","51.180352590934504","37.537544603617185","51.22429384862097","48.36404166161707","64.73933573351651","414","0"
"38.4747364011707","52.57247427853433","54.02698267087105","52.99579280061307","39.58374042193317","49.7955687008333","60.508790316823266","60.17813529555914","415","1"
"60.08393404342829","46.00634190438384","36.41078513965348","48.09117254041973","62.068410837626075","46.93497277420824","48.82338783958978","63.98648408586296","416","1"
"40.860899546844415","38.05832576146192","49.630195103149134","47.22056118480424","43.837080175169454","64.50568813021005","49.56936639721555","68.54727232041922","417","0"
"39.42270931491088","33.987802342010234","36.03429878960721","56.37788224404348","60.34418379053285","49.90979886688774","65.1869241975893","45.78049511575229","418","1"
"58.13792683248102","46.53800898274693","40.88201573451393","55.88252971952514","58.78223691967762","71.22387382897892","45.211151286093795","61.33904299973438","419","0"
"58.57186305404318","33.68143161455439","57.11469814616781","65.5400905474979","54.63181946463018","58.05776107023314","55.7922334864146","62.201644444261895","420","1"
"44.637881263405006","37.50645655877449","50.06944541045866","57.80623129120426","45.60467151720154","60.151378858680836","41.94857473149871","68.22722710323917","421","1"
"54.86988926005159","45.40906527621266","47.13603818365373","60.4010099502823","58.242243696744154","66.80756114327377","60.04325054545711","67.81223427499458","422","1"
"51.60966307689146","43.98031673701661","44.855026426786836","58.650021705744365","48.89488068593271","55.86311558082527","58.06289629913788","55.549608326781744","423","0"
"38.09294268677904","47.736415344160065","39.60845316473575","63.942577577448674","36.05236061242715","51.09603060663831","50.55074301783177","45.62253453018864","424","0"
"49.791658042778664","57.13166772519946","60.006732885408866","63.34233457573117","38.12778291089717","50.2220436851717","53.11111810379753","65.23512909985604","425","1"
"36.84934546617231","36.44953467723778","55.468624069130385","58.59837104887172","44.8183495098186","66.34566756034289","64.20009427389503","50.0677796734278","426","1"
"58.09292326074395","39.50465821995939","36.783483562210975","67.48886966776057","41.71726329912557","57.83496546313193","43.0013686410029","47.559114172095825","427","0"
"37.270036039482534","53.65224476034316","53.4182097510205","53.015753522839624","58.168365046531875","64.09521322210908","60.5089349370278","52.691220357878386","428","1"
"47.3478804704332","40.00882538783364","52.36961651348379","71.48946925884977","42.409914041443685","56.94998741756337","56.35119231875894","58.867843875776906","429","1"
"50.17134900000756","39.24268603928366","38.25565064117024","57.49409481919716","59.639879757103444","64.3713179949127","62.1890833832313","47.769354358923906","430","1"
"57.13185418140754","33.17710052075953","38.15305241168688","50.20841350449868","59.69239607673204","69.78336389792919","43.5403367272012","61.27846476124576","431","1"
"56.05190349665509","37.17380850903966","40.086985384983194","46.67633173264009","48.75801063448195","71.54014323020677","44.65135763587721","62.28934372692107","432","0"
"47.48119775479804","51.830562652081774","49.37487462296197","51.68744233070365","58.79532928793154","56.910433647294255","57.55561234509606","66.81799389175656","433","1"
"40.52201598668891","53.06783034712777","60.65744616953742","56.57615853640054","51.01688541736221","64.77613329338442","44.15627930340418","43.980513322495284","434","0"
"60.821842599111356","38.402521173180986","55.26490508312033","64.30782144195926","57.30211711771857","46.335590126941916","40.30651978632368","49.98505522694547","435","0"
"52.221116698377806","49.13531113682386","59.33320045019808","67.23741679447382","58.975168417329215","60.8789626075641","53.07585897378984","42.3444415973978","436","1"
"55.50192875998642","40.26644394885565","58.856465826811174","51.39493454974565","46.314129589931355","46.83392824142784","59.03613833546374","47.592765985679","437","1"
"40.10019017030537","55.461708312159274","60.06053788418188","47.498525995309926","58.66001339067027","51.82115176956967","58.6407319074808","57.90524754658653","438","1"
"54.50933867118837","49.48917493908531","40.44884184348383","71.07167943222656","59.14939381639","60.59837471725288","52.47261913188442","42.75736636368964","439","0"
"57.31907806865296","58.27477021951509","60.83701135277295","47.3008711302832","61.66442624884921","65.88218261344315","43.312737307424875","43.35009771247417","440","0"
"58.042995743375656","36.30291623776128","58.26810219568375","58.83260164606416","46.76477737552448","47.95307175813961","60.01394271990436","46.286853560464685","441","1"
"37.710142531560805","44.49166692430514","46.73124985869587","61.994430819332436","56.1012778029691","65.39721244570106","58.20129281188452","42.39919646521363","442","0"
"48.09687441863503","58.898526625225","50.478866359226046","50.7653177387978","56.900114714991496","46.35230558114415","64.80347666026472","43.01837875003672","443","1"
"61.379864584201165","45.655779020394505","60.70089241480335","62.61663073789155","51.257756474708565","70.32101343255147","59.02031072923298","55.213626079704476","444","0"
"40.75414120570342","46.976662034596224","61.15794579706291","65.87620165256446","42.81112822350721","46.04957421304868","58.27524625509023","61.68210519144299","445","0"
"40.14302038985538","41.26153464460317","36.854251535744204","63.94651949605953","53.960988134576205","57.086718455572075","46.915603690027595","66.6926556775913","446","0"
"62.21699104612714","52.92540216170971","56.619546003749704","67.95989233644549","59.43697762166998","45.22986979448912","52.3109237769474","63.163440482330124","447","0"
"51.09501323705344","51.54631826373456","48.51989914813972","71.37902841377004","47.84144104318601","49.63737826607985","51.71044196169389","58.40805167787749","448","0"
"59.16445219789521","44.212730988233645","46.79840428612339","52.45217164436517","41.4994558222746","51.118225554192","54.154021072582815","60.37838395441275","449","1"
"49.24144367679871","48.643105333310366","48.5730245663555","52.68419736224409","58.548349692043836","61.5368977905","64.1728794744461","64.32851480535795","450","1"
"42.0378172907427","52.954913613060086","43.18156878894749","68.84330182794378","53.929639570546456","50.97582089294259","53.599319152777326","68.42621376012029","451","1"
"47.26255217247017","44.1705925240827","36.791315656207544","69.48042249879012","47.76237633314042","54.488470056492055","53.26581539138131","68.56630002046487","452","0"
"46.54221991368193","47.68603365149989","57.09496938924484","54.806790180612","36.16697961800511","51.30964095004953","58.88828390382296","66.30567483427969","453","1"
"47.38171585188456","59.03231598292513","61.69765658597815","62.404091538504034","44.541808025242524","70.19150058283175","48.03854875022164","50.01522612775519","454","0"
"52.33417623647333","45.98313205306958","56.16613300011231","67.64682870034515","44.16692738098464","52.82338178997105","60.476435076205895","62.04185766097599","455","0"
"35.89144431760118","36.535316756912714","36.300280600714814","69.16019732190902","53.83900372327023","69.15232573555178","59.7885485290227","63.413636063116414","456","1"
"48.79977366749722","37.71417646154031","43.17054060584053","59.12233583887953","62.12760849128641","68.54177452421501","51.92120533818893","45.7648695727145","457","0"
"49.78677767570631","34.02068090520444","55.01072691155488","70.51394862613746","44.44911227662525","55.82700654808218","44.90907982809994","49.33503148640767","458","1"
"61.02127383749879","37.788217571381495","38.64633393961722","57.001744410470515","42.34389270605921","62.56936174552522","43.470579499608824","67.76403109229769","459","1"
"36.43591459354217","57.03392657778443","40.536826377970456","52.98343457415187","62.07746832289634","46.17271280626351","58.15660151012444","66.72207300852195","460","0"
"53.024212966104905","52.67792046951024","60.52422530147396","67.30176006127648","50.549745089924926","46.171214787916","62.203174442950804","44.632702759497455","461","1"
"43.62256750241598","51.37854617376219","42.197602882059044","57.999713188020976","56.121362158202594","60.850174619860105","61.60621855557386","42.94615751436032","462","1"
"49.45866370886165","59.72537016288315","38.08983328478628","65.68636837678615","54.657332254143014","49.05122753804884","66.0214781178837","54.891997080881396","463","1"
"53.8115112874635","33.95736214343034","46.92990294330087","62.96881286007107","42.87702508314999","62.86110238554082","60.36621365391782","60.439952021771745","464","1"
"40.695355955549026","46.82795904943386","47.063700265059616","47.94371851811198","44.4364408695725","64.57332503939381","41.71194572332835","43.4001012512504","465","0"
"56.048897471084594","47.18522824582483","40.330911432819406","67.93628697371689","45.75965740236585","47.24724656129239","46.54027441769489","50.634989316028225","466","1"
"41.66195977479655","45.537154951007494","44.366520623071835","60.30789495530932","40.01979700491375","55.69923161410495","58.1709920022357","48.74487934055092","467","1"
"38.951497526024845","44.158949610537704","53.05222644338488","60.93039435753818","52.54088474381543","65.49894530696906","48.767244146758166","63.72902434626237","468","0"
"39.10399139420571","52.890502326697685","53.89899146854371","48.597842186559646","52.5960364402148","69.75725381484659","61.266990159141805","67.51242005823757","469","1"
"59.818729333812406","57.07441847011026","48.81818165031022","47.44330933813252","43.77293961004789","65.04137103478334","58.49317535050907","55.13749008550675","470","1"
"55.31558771119957","39.56354993788953","55.85788624419506","46.589967765638605","49.82917010615718","49.23312700557383","61.42999092155296","42.30946100351316","471","1"
"55.15409862458426","47.9850795921098","61.5705094444142","65.08305463367833","42.72192502453322","70.41595483218946","59.908011672789655","42.521190425620055","472","1"
"51.3679321708358","51.610044960141806","60.03911068008043","46.87183060009292","35.67984336885609","47.646439589166434","59.78108747103935","65.25944072720878","473","1"
"52.483252831800804","55.2672909725421","58.29122059006501","64.15797191298819","38.03472677578133","54.46486578754814","49.040026378491255","67.59724773541411","474","1"
"58.988108677356124","40.62672284873451","40.75823108694286","52.35981039124164","36.87441708297592","67.96175820020842","62.16961499624417","65.24477715455568","475","0"
"59.114741283601965","59.54489126907406","42.37645362698996","49.599308096945684","46.00539658492407","54.266829122076366","60.85161385407655","61.511859258563454","476","1"
"60.1077680562749","46.650797644134286","58.15378408589116","62.84781509378841","41.19889616610158","46.657550923251875","40.75874420473873","57.88286175675049","477","0"
"47.30042680608605","58.6063188572152","44.77972852677499","53.5077968806678","40.77338327836458","64.6607204202353","54.92182898402978","48.47240576557405","478","0"
"44.836701767596004","51.493604472377754","47.985569234579174","63.27817305056489","56.00871938912451","65.86156222427714","41.88668986984417","51.83199791021536","479","1"
"52.138702781077136","33.680572678270565","47.800212430261666","71.08581530498913","54.43274804222693","57.21627053514201","46.799249431105345","65.33128594598753","480","1"
"50.400287860271256","51.54413391797508","55.91972612400066","71.62898442760776","40.496749773605266","71.96688806862265","54.79189602804953","44.078615829894495","481","0"
"37.34883608136221","38.909054945743","36.80541169549441","65.79104623699921","46.66511930765719","48.12333066186611","43.57218018078049","65.74460933672061","482","0"
"47.5789266920063","37.47452414561073","41.38191777978042","55.3652722975068","44.93088640971416","66.34457413039648","53.42637871551138","43.46268257955558","483","1"
"62.68649226758594","51.75936541739475","52.46633875808883","70.69119831472243","38.60702790621338","50.69797077170724","44.406220574084124","47.25770811237901","484","1"
"61.91486927707897","46.92494723373038","43.5459081156083","52.33468889520971","61.08354357867255","53.61621824411721","60.36167809056244","59.54506146476002","485","0"
"35.946991911753344","46.71912884597353","58.268957711287456","56.34985620833339","53.6359210590454","55.163964722844796","63.36174469342553","44.612073133163435","486","0"
"61.04257534254837","36.131892246506254","46.406450622863055","65.6420171217483","37.25938050170112","51.776416621927844","41.79161336818097","56.35683136201043","487","1"
"49.706914882967475","43.154865210060954","43.57430567011787","71.01617492134076","57.02098706655232","61.5902701221459","53.75502718098151","65.70645942886141","488","0"
"61.32970291739618","55.83763537295324","61.85378330487926","65.32391134194704","39.568257990706776","54.416977988304176","49.23677420785594","58.05316521747639","489","1"
"61.65506802012943","37.89659315516039","46.249789938546805","59.91687979893456","53.59184969705317","71.17504315370098","59.579514198786875","56.980914498384585","490","1"
"54.2272144888503","33.482149774207905","51.86107005817098","52.18960088986091","44.60028113626601","71.33216078514415","64.65379280758854","65.73231547537603","491","1"
"59.75054061842659","42.34687239578237","53.0364935083697","52.8532678567676","44.26350777476987","70.76291022347826","61.33329312501095","49.053589699375216","492","1"
"45.69433259534833","36.91895714922138","36.25377985735026","48.9173197820312","57.346917112290996","49.35245509184974","57.312165824235116","66.686256189713","493","1"
"53.50734851525436","37.564545728997935","56.174220070218766","69.60362305201096","62.56701907743843","58.39088908021502","54.40242244398452","67.71716652518221","494","0"
"62.251594520850524","33.1253196657855","49.78756467444674","48.430426951923856","47.8650990177964","56.151110247313","39.87348182270132","54.63397324713059","495","0"
"61.26630470322224","34.55815090817293","61.63756404794847","59.01484348204405","56.12552310499828","67.89071256994663","46.83023655135969","64.16272184506076","496","1"
"56.14497801394294","43.91630581995855","54.99888603406322","61.17968892787421","42.47212939033195","49.856446148193264","45.75365553435722","44.33665152586683","497","0"
"40.02493601138079","40.5561501975659","35.413851667916376","53.89236532994817","55.24073004493316","58.96303277101028","40.25136917558915","58.03549648111768","498","1"
"52.046981653484735","36.37184105412891","46.2469025415985","70.98512677034387","48.872325014810414","58.074735908066835","44.83925838162389","61.768277345721394","499","0"
"44.769253487737835","40.852579465572596","58.15255645624944","51.54393183988897","42.4750759564089","45.60558312668126","51.49031732705984","45.44716926774353","500","1"
"41.06123182216891","53.34354711684709","45.386645377413075","68.3692145264796","40.65366887285434","49.366589934389516","49.147724016800474","66.4882404422022","501","0"
"52.1765442351818","38.012910150104204","41.24572417775899","59.980801821278675","61.33314255413535","56.969525797290835","61.572549350592716","44.6719035187085","502","1"
"43.270787295041664","49.507699203924524","57.701485278661075","70.7634677005539","50.42251598064008","61.58520139203713","58.32195087864654","51.26056653288532","503","1"
"49.190363842682494","40.59668715737374","52.42184521635298","58.25047050096369","54.945450443666715","54.65971459260434","64.95676889168845","55.002285358611026","504","0"
"60.76749182648282","58.63098690941396","57.09434694774441","49.412892844736945","51.6544841982365","62.40583583774282","51.735854852145856","57.0574556681772","505","1"
"38.41385895076231","47.47296551496089","54.2759334801367","71.3706516781759","47.95571710959984","59.26691772334826","43.77998903624726","47.15824613891545","506","1"
"50.23892538083804","55.871187166514105","45.64567192149238","57.237783978470674","58.45474393016575","65.31679992363446","58.07887237643133","46.754358980977415","507","0"
"59.024386777192205","52.15691968682731","52.44773272750079","57.6154124649445","45.66035220384301","54.595543225701334","62.464713216147445","56.035446061397394","508","1"
"37.811491302980045","49.671650493370024","59.5477538021057","61.96985447846892","53.795901697060636","59.7627267863998","61.25937420635777","61.34491478744555","509","1"
"46.02610280802657","57.43907605745464","57.67349849036228","64.97116475460845","39.278589683176804","53.90460080836442","56.213900904671","68.64774994041149","510","0"
"48.86036550367697","50.26901770880076","57.693161655211895","53.17914548800577","60.16336656700433","53.03927912907479","57.33689293909733","55.96706728839969","511","0"
"51.027497349053654","33.53564564923938","56.15190966095224","61.0345061896643","42.87431755955848","45.91198788760955","56.13449086161203","54.14575695463451","512","1"
"58.19568273030207","35.93513007283778","46.91687360817081","52.96851425760616","43.98869468810395","64.88907741254131","65.23358386818126","60.38169627054969","513","0"
"56.20545749402512","34.56522586439761","42.264604617133536","51.744660735236664","51.03059742101637","50.1841502534342","63.543209489086316","46.23990647792052","514","0"
"56.90238779227425","40.52389351232659","38.67920644411013","49.427542038859485","36.77719916579697","61.00545949828136","63.6606258534162","51.423317297512874","515","1"
"57.31882480495968","49.68396834032406","37.329141035420115","61.923771872778374","56.80936742640138","65.49553145979671","56.62479833439875","48.22869989751538","516","1"
"45.16496081647813","54.074028447457074","42.55199683036637","68.3723842300534","39.7429841839941","71.47799668198007","46.23580976119082","58.63409801322333","517","1"
"46.18258265647803","34.5544770315587","48.7951709749572","58.24666031332752","42.678629378683254","46.79757959510241","51.32483292647205","43.84254277089255","518","0"
"43.444153313644954","52.32930567005302","51.89798885115185","51.38961500921685","52.807246042155235","68.77124019291263","43.4044073236755","47.408447086698104","519","0"
"61.66971227751265","46.78428779852685","59.71035859689138","71.64461464885942","49.95705761739388","61.53887833464726","57.84085489582586","56.60478534976953","520","1"
"57.85308341520711","44.4995158674069","35.41815330836876","67.89184321319485","44.60477010244179","61.59515981692413","43.14504843726595","68.55409509620867","521","1"
"51.44385461579387","49.343447736171","49.730388826750776","55.756801129128405","51.06321037778295","51.16727253030072","59.03067450053166","52.98503665308657","522","0"
"41.96157867870419","55.07238502292793","58.9997155564033","46.52098504259507","41.05448849790895","67.9327395341558","40.21175177760104","61.05041259087523","523","0"
"45.945089027867525","52.54792379495982","48.02219503059547","59.454109758749176","44.753057008181045","69.82170754715906","52.28092242129821","54.1349365797581","524","1"
"53.98055024989381","52.36275225864504","47.00028026781449","63.0844417731637","39.38325842537474","56.40017029293818","45.558496700479715","63.77314345153787","525","1"
"51.470434137582174","45.79702914211512","56.154063272827834","49.31589953308704","52.389084230479824","53.918455437672215","60.261393977073844","57.49957285752796","526","1"
"41.31946438660903","36.68936307819556","39.3796009367348","48.145358883426866","47.38981945427113","68.13552365442885","42.824822669873825","47.07576935060806","527","1"
"38.45603989807703","38.395785335386215","53.454087442060924","65.22649054818913","41.14702747981247","57.43414276195562","47.87078933919167","53.73285831329405","528","1"
"51.54854601210859","41.8717197971436","49.48264392744354","67.41952899777247","46.50623289853811","51.802355274308624","52.630253763859216","59.87945261412146","529","1"
"45.008528674503104","48.67726841552643","40.495984694206555","47.038155280270374","51.92317657186149","45.5385232427772","53.91168638928391","46.15489570582113","530","0"
"55.26838565206955","37.02113127140823","51.60370963179232","52.17851947139938","43.11328138767708","63.39220497053336","42.80443418486633","46.685743676235404","531","0"
"37.175983673354736","56.225336530901444","60.786335227074005","45.2987368064201","38.68911367991511","48.07324796064374","53.172349603470636","63.6345887560204","532","0"
"57.912997190300736","39.65281560948725","40.824572888490714","48.071174868168335","42.529636188809455","61.19473942178121","39.58875762603832","62.36373859688249","533","0"
"52.25285755306535","51.24513545049568","38.54031562659478","69.74047009770057","37.78222924005591","67.45580046392035","49.451310901701724","61.28155429743189","534","0"
"62.79947154870005","37.26967733079163","55.328913221142734","64.5927918402212","41.88146212459107","51.29783836842826","41.41698946260481","67.69717605658987","535","0"
"46.92543287875601","45.930266216830326","42.37876281683114","53.672305882827594","54.097455419340704","66.02762042463829","48.554170501871994","45.84114863639666","536","0"
"56.58789934136993","37.47571395012113","49.997827978713126","64.85719477560856","57.30508242376723","59.18493257300135","47.79887483141391","64.45624199764583","537","0"
"41.78231546858558","34.62951910174399","45.79255975599795","56.06221691598922","46.06888460901162","62.19008185063917","43.68084941625704","58.45500115278818","538","1"
"50.43766046034211","40.18034822215457","47.31023863485787","48.82318374116645","47.61696711624766","46.988624065837975","63.00484053408849","49.83996113668648","539","1"
"50.31367156281905","46.94034448192227","35.38032196176962","46.484276402129794","57.965861948646065","59.733636496866936","54.6344446118869","62.971836115190925","540","1"
"42.03906274610525","56.092988542287145","56.135758958239535","45.4224011512031","54.61449965080023","50.70174031735174","42.05457773194207","64.02395982274078","541","1"
"50.36483243387615","50.822846383553824","60.56884373532354","54.02582929094246","50.852489685739094","46.12755775105346","46.00020159194338","47.833607938765105","542","0"
"39.286199038020364","50.62685798515088","38.74445434593041","58.008062987120915","44.17172052438601","71.87647907316864","49.176505557266914","57.52326203482006","543","1"
"58.42306995822735","35.295204055708986","56.615496076834276","62.62769736169023","52.40160718186578","61.79588028216679","57.454451353706105","59.25851663752479","544","0"
"56.39436150308138","59.10475136320882","60.6567355922777","46.48486532367278","42.37207707992932","64.28657860268495","49.741506221685704","63.62472166818858","545","0"
"53.0005856505933","56.927764199161516","37.23180020042775","60.26702913116947","48.0088402490253","45.436297649747175","52.10999262233182","63.577729082000026","546","0"
"47.39051518821191","49.063002013847296","52.23004691915075","61.34290769438458","58.02653897008659","50.85638785236528","41.36515972575058","50.903455816350174","547","1"
"55.40901035588545","58.07332613937831","52.391035270918955","67.97262225144505","56.122963950221624","47.491971330588434","61.92707115455291","59.831574268006996","548","1"
"38.144927356697515","37.07594719266112","61.50530240236016","45.686593426309415","53.41534800606246","65.10800329694216","58.841701858794885","43.08318505410318","549","1"
"60.555087199936885","35.4254864266153","58.21056083310302","62.329694235188725","51.62082156708938","49.773851918435795","64.67771525944869","65.2774411392339","550","0"
"47.320566868147374","37.679738696489046","60.09236176457358","58.068199202658334","50.98521280991197","45.83265928883953","42.00738006371369","60.16029292101673","551","0"
"56.3711646126297","37.742613798350654","50.62855067911474","56.396873204123295","62.4202391283053","67.94071276830533","43.041126872881094","42.952793783879194","552","1"
"50.85180571267512","51.035172756452354","53.57731629748902","54.584500620693056","42.260680935078","62.42683371901606","61.64390927774796","51.143582695655546","553","0"
"48.175712303468096","42.46450690377117","42.76276379455207","52.41986972359998","47.584480750087145","64.32591309240186","49.33483609174272","54.03561446448116","554","1"
"58.644144333746006","56.897397019119694","58.185677400623206","65.36421327779844","62.41135160617638","58.808722780581576","61.37371086081678","47.374996695534584","555","0"
"53.52172508766626","55.58987522810564","50.68909379170621","53.94291809651133","46.951587107206336","72.08822358300459","51.33262775837188","49.34537185334994","556","0"
"55.430612721641964","48.79330088983157","53.874963700249765","60.7990358659015","54.83969718224782","61.907259356528606","47.83287089480069","61.81505407641364","557","1"
"38.92191122400293","38.53453722646361","44.38404815579873","57.99252774274072","40.275422953587785","58.06833384323961","60.60862846786167","53.93387619215303","558","1"
"60.490731641952145","45.84746248730984","50.12906212584198","50.76091898784896","37.63669706240798","71.86546649497971","52.83454049832133","64.59257321275166","559","1"
"53.10014573801803","53.21284390553362","35.64230891490758","57.02761953488105","46.97074672393124","53.0839686920672","59.09125814497967","42.783145832584495","560","0"
"53.66792586654223","59.30352932349551","40.95091188130574","70.09790621676142","60.3021066915111","48.897037645793056","55.553997290234626","48.57289581914255","561","0"
"43.23744671178634","41.94422264044815","61.35040092362479","47.6056929062725","49.93257135182735","59.33010788691772","55.93623192989353","43.35533137043845","562","0"
"60.354654380058854","49.8792877333217","44.68238915948297","45.78224640698412","37.02944970573476","58.14873676794496","48.03966232633505","58.65416874421012","563","0"
"36.128303443869335","52.41434451379577","52.02927171296514","61.19093329971505","52.56789276822235","45.43643720678042","48.61315678858404","64.5539457571773","564","1"
"45.85453393474311","40.501305769551976","44.179420674013436","58.15054017945978","36.646571883307665","65.16392440975154","58.84413776507459","64.04737191823301","565","1"
"51.08575965816784","40.697764899153604","37.68101957879078","51.67523522857968","59.707429908574085","67.84369061778557","45.804644410899414","49.15301492270705","566","0"
"57.720341880941106","38.17824500270399","54.735208491644634","62.43134738755393","50.832255027552016","62.00579249672665","41.535071942906185","61.06569492476772","567","1"
"39.04539463355077","52.54388535058054","35.57117614566474","64.80607236306713","51.494068576432845","62.24450029731188","54.57210746218671","50.07566410334578","568","0"
"39.96642377788269","48.41270408627047","59.70435107214543","49.938194477157445","37.98830625863017","59.597319670515446","45.46478393729414","66.81783772214474","569","1"
"60.54797027313993","38.86670214581062","54.12462739081054","71.4008294244322","60.86979013107522","49.003718584922034","63.46866977178714","44.0963277419456","570","1"
"49.141822681756544","47.917321003919476","51.733193870331604","59.13944125335975","43.78319990961764","48.59633537696964","53.08489669223132","58.555659771335414","571","1"
"56.17879690790776","39.92072865723482","37.685017920490644","65.54402253344124","39.16395755943441","64.66207051895842","63.75658025828","63.69051127593503","572","1"
"47.93258956786566","46.05224979438531","48.0127063969119","71.60283718948426","57.721346962362276","50.49935785219341","60.88347092675166","54.873071396279315","573","0"
"50.57277387354498","36.72236149561164","45.76841726614768","63.84529173856082","36.93053969488481","49.59245815066546","62.26970895708926","52.67587278623519","574","1"
"43.44103412402826","46.180132911557166","60.26957444623463","55.601350629213904","39.4884186970939","59.86021854138089","53.40660192396118","63.98809871141038","575","1"
"45.78443199102052","35.570415337986894","55.049422592110034","47.03736995708185","53.5188697723981","59.06606816471538","61.83838887156971","66.29600033111349","576","0"
"37.73021490444048","45.2197924000446","52.10643600133064","50.38297317742721","44.98019326582417","60.61852013059552","65.9698172748586","63.80951482486338","577","0"
