"feature_1","feature_2","feature_3","feature_4","feature_5","feature_6","feature_7","feature_8","feature_9","feature_10","feature_11","feature_12","feature_13","feature_14","feature_15","id","target"
"54.332806907926624","50.317378737175645","57.47972386749997","40.781017811674126","48.04319010201505","79.63244346340974","50.73474153301342","39.36830451482278","54.26093007911014","58.303389596034634","47.876584634828006","52.29707084508854","81.94098944835845","44.202884357914044","49.33613352054018","330","1"
"81.72924099523604","36.05058052707997","89.91847687322259","81.63098372351533","71.62435326544687","79.98945403020207","41.45324388789872","69.04974289493624","89.32837066431705","55.27357097875472","62.42328524052247","77.47464852508742","62.87400921424876","47.24826880485789","81.61971788340854","331","1"
"82.07732036663944","45.48887355241871","45.21654395044211","67.74342485301902","84.86136948995474","44.73328942673171","60.45797344148998","45.84308577610516","65.02854590420468","88.48283581476271","39.88782832330005","64.43577378382197","57.21522813526553","67.82217849450407","52.51029120430736","332","1"
"76.16102519642095","48.56581803674389","64.0762253786672","51.33267648147006","74.90981656594253","60.37195545298734","76.31466030131594","81.85963993063501","73.17682847322037","53.25996284058242","35.99317953479586","86.86464893950316","59.25809372653429","57.962300091171045","41.69276189204131","333","0"
"48.88794585763719","34.622865332013035","46.38808373842451","88.08370526759413","81.99219197535334","81.15537604573029","35.17884249778733","48.60885312877139","56.957576153303215","50.63089658254942","47.924990276840475","68.53970577291625","62.68500241265233","45.84762057245854","62.95222198115274","334","0"
"66.29302371298486","82.70503496695895","43.0856385840936","53.485617891484104","86.63862919635213","52.53941918758077","49.310850105869484","71.75970446609148","80.93680386247745","82.74129245418183","66.71097286817492","79.63519541389304","60.10198909617031","42.84565899133324","45.460367967085965","335","0"
"46.67688227731084","72.41597298680134","45.51016077116056","71.3361469884507","53.25404056687216","69.57573320943547","66.75249462054946","59.19432097511646","73.60723693164226","85.44026383750298","56.92228821425918","84.85519657794859","90.33159357075031","78.38268465994936","36.880743597211456","336","0"
"60.29288239361395","67.43473004371089","51.57968010774337","52.320871192967665","76.21890365692249","38.91784709491388","48.99599916909849","67.73654200848446","46.303607178897636","65.40674571038045","44.80691962582094","77.7097202739967","51.11429433753723","67.0702425962692","37.7014070343065","337","1"
"68.9198783561389","72.80101208324979","86.58690405566864","77.78132217561136","86.243989993583","53.71058015630724","56.03534390389838","53.70777189451912","50.20494845836341","66.69805948505149","75.41441136387628","41.19396535539899","68.45816942941303","34.25968987408815","77.80761773215094","338","0"
"61.98502819423642","76.46228704060448","90.0725156687919","64.04653335971908","67.74705300959178","84.71596507793484","55.62108686372622","67.13325996595597","89.87555873882395","88.76031364149682","67.29844197897627","82.15643184276233","80.636623435467","32.99102548793559","71.91651846813151","339","1"
"64.56196337535381","35.24454374578437","42.83912518232064","64.04721467958606","50.81988162427058","40.93421693643438","41.91547525448347","53.660075763459005","63.685825372590244","53.62296997739337","49.899456962273796","76.5898249704723","52.45135040851633","78.52927676626189","73.35817595001525","340","1"
"55.854817347717216","63.91928935577697","45.18651354318445","56.81744746606535","83.72723873228526","66.08463254699038","64.56095252499289","61.95111431062211","50.00039700676107","47.69426423462222","77.52163130144872","86.9149413441178","85.37555491165455","71.5590906885389","60.66283249212376","341","1"
"72.0667193583526","69.94054881751116","48.59974656657376","45.2414043277077","74.4514261681999","40.88713141717268","34.920474970779004","68.1639340182679","84.70443228601975","74.23265586425173","81.40528235849793","73.79071774994726","83.86752906150043","60.602138608462354","42.34795177657421","342","1"
"73.41699226688549","36.68749714626132","50.29184712622505","49.598730423519164","43.461621839575955","50.65902586370599","66.64314771417179","51.125269139311364","48.096282429547955","82.52815392206472","39.48191722649789","60.01282621325697","50.82865635387758","48.60378964448127","63.16699387082493","343","0"
"76.10659963053592","62.96906504979148","47.86964396321894","61.61103872529397","80.77169248388448","50.39319732460832","70.2341875745939","40.76722379406134","93.36215847434438","49.59979449956234","59.29607210940882","68.39688669880707","76.27273244596024","75.28000569937983","36.04921303394847","344","1"
"57.50052222681562","60.311532189384764","51.58536296535108","83.05990936554973","84.25207163658578","52.68563336998479","51.48418740287234","81.72724937438497","89.37104475257182","67.23568660889437","71.26159501352565","47.354558023056796","77.37324027128311","47.891474739564885","43.625415953685085","345","0"
"75.47158696415386","68.03595218282544","76.36252625819051","40.20392120260348","55.40712931360528","73.76530522902658","64.25245762227031","56.12121093061183","73.39917994754099","65.71137444960428","48.806927741343344","85.15779073377584","67.403636503838","39.37132122151009","47.14495583376815","346","0"
"67.87348562501431","83.47455275653184","83.45268495691636","58.31603514692018","80.08647598931458","76.07565787601675","50.08300822851653","59.022709526623814","68.21999437648722","76.81912267574754","60.8036390275637","63.85662289216701","58.61918088697094","74.18184794236114","71.1246978832432","347","0"
"83.10417740741715","59.08476275723636","45.23220677150502","47.76044411220208","64.93568296362803","42.09984562767325","50.818618186371786","77.8666144440439","58.05892718228253","85.20285950964686","69.46384569555718","87.6426905236534","85.55788121724639","33.02174556449184","64.11446325689587","348","1"
"72.79092766686188","61.868113170713585","56.99764543298306","75.6528027232472","69.0707314589335","75.16080288778628","65.90653596947882","64.62233037067281","84.25461741423379","55.2710516552495","66.56296127547348","50.80210661417294","82.83428199340578","62.663786812248546","73.21775558798838","349","0"
"56.0625978905124","55.84706338514874","57.28978330616759","53.345257275442755","42.956629440391524","74.21475168536924","54.82782372866925","51.65932108916826","87.16726952530314","50.64845938692598","83.17895444624476","81.6739030700798","66.24455729370474","63.191229053370094","54.5601977485862","350","1"
"84.41284574747087","81.54528754426056","46.5428597070252","88.83157578592908","63.785642795901566","80.01229453213455","76.24124699840769","58.890195948310115","72.42747744662366","62.16115166492987","41.92399249604582","87.28974254452852","87.79035404250202","41.051715365793896","78.24103929058079","351","1"
"60.816087061328204","47.18579463414049","58.90315061557035","46.266932196857304","48.97308331986411","58.140866001716695","76.26410058082442","49.32011625380286","56.21648586588479","88.89521563046202","51.648834967489876","54.69741776385477","63.233604160709326","74.93096698845511","56.132268804728675","352","1"
"52.14086326001455","58.82649027765876","49.052529655261615","40.65514978850725","82.52835484413761","43.494515659917504","71.01400097401441","47.34558847867775","84.18739872130065","74.91804948506095","41.30865306293542","82.82297300094989","77.62095462663386","77.4524264625863","47.609767879590905","353","1"
"69.07998386709124","69.08204125186268","76.27576459784134","43.92902922252163","88.29273411313946","57.101152400487834","81.07695835703277","46.95325665625141","85.69697262971432","44.38346728556946","36.6939796927234","52.59685006422225","86.83091989727826","59.0176226307202","44.06765094068846","354","1"
"64.37498631073284","39.03693539612323","74.83469862479174","61.904265661034394","67.98748654958466","54.385254674668076","56.15871025082488","69.55786982203246","49.66870640225516","69.24567626084564","44.891887294069186","52.94650083388619","75.45003960332802","60.52571369263919","83.24765259837915","355","1"
"76.26438455082007","39.69751021221127","60.56399105854692","61.461213988370666","58.412522351184975","42.274522318304896","71.41043724476165","45.0881723295661","45.72518230459387","48.273123813656824","82.27413590593129","82.8764844641093","57.53818948050696","32.34128488993677","52.85592847260264","356","1"
"49.859923023103676","40.67842205457523","56.848486250753126","62.0713292159548","82.50843061588348","47.471652320038125","69.84770270850787","41.91118336630939","78.1581015866028","50.77435573968118","36.13035770901531","52.6056723489275","69.23717763394745","34.88439074491362","60.78500439409269","357","0"
"64.147162279273","39.203369939449125","70.48113863730137","76.52771490086776","61.75047014568572","77.93675629876782","36.454145655474","46.85850542586546","77.91855373066323","45.42695263829009","70.91615113769281","41.15411139142935","81.21720558038139","78.50434789498388","74.15911560156907","358","1"
"62.72531480837752","83.86325189942008","47.220075800090015","53.87996381591696","57.219044747460316","64.9066843547721","67.33103354229442","71.65537157007051","87.39700879963611","81.62609621388302","74.64101531002208","70.70867084118302","78.29260310167142","32.53687537110835","74.95822157405708","359","1"
"55.65547300956896","45.624113462228514","50.89700240257753","62.429381629780956","88.44155466905295","52.50606711319632","82.11622364552868","88.61138441163587","90.94219557571806","64.15762395067547","75.96704708891122","60.85873738727901","84.99477262604537","60.714275900696606","56.307215951734555","360","1"
"79.95232933370801","44.46115814928349","87.9992437255606","70.42343036730782","62.54173687345087","40.64856336257542","78.60919916937195","47.152185840754264","60.26262519412623","75.76414364453251","35.920003700840475","65.46900114227272","92.08284384492018","65.60006499654449","63.33914703959825","361","1"
"60.25256791555837","54.55182911729183","47.86172169936898","60.21723444550172","46.019966488421716","37.20644726840861","41.465614665928285","77.92194422898595","61.76197224079667","53.91456800384487","45.66989895696727","60.415552459710256","49.01231368399891","58.069253013475986","59.92442583057472","362","0"
"39.54004446136591","75.42925490535936","75.64645373137353","45.45380039542026","90.62301346675108","63.64346428454724","50.435762000910955","81.79061758621492","46.03606761007285","53.153271085329656","52.25269518228113","88.3498566719424","64.65484367668283","48.823968216621594","37.20401598557174","363","1"
"41.85511230584983","56.786306760281704","71.38845546456764","55.05456515876593","71.66868847187253","42.20116387781171","34.622639733898","41.51577648930006","48.13640877936713","56.12876899844947","44.121099119093685","62.60517840959969","62.45597006639198","51.60932618184826","49.918480989172245","364","1"
"47.667917074700526","70.06474872586136","83.52075812184904","82.6028427339448","60.352117880711816","71.26840509355384","56.3293617761432","77.28141960404704","52.19752127863547","54.007785357236045","80.07209397953423","85.77564849575921","83.92274925148799","66.79150181264939","35.32655966537935","365","1"
"69.7529416080812","54.9270886943434","84.46250355659814","44.84419577406933","90.84068700517787","50.742464047392986","48.68581091868138","46.62253813788753","60.91165101947085","67.11287647467798","51.25072284858414","43.159891239309005","43.24686740068906","69.56360255983353","70.61459665857042","366","0"
"62.64982860816268","37.57691390246372","49.10206720235277","63.191528785623944","80.89003390465409","62.391865765720105","64.48179326791126","83.36774907537817","90.85986595890965","47.257703734000245","73.40687914986971","60.723303072088484","90.74906110181283","64.68424514745458","60.10406771209406","367","0"
"80.76497520225146","53.52846204415137","69.06781798852643","63.69368889127388","90.03899396583404","80.0392774975708","70.66406047663119","39.31705814372369","68.45671607347218","49.212601125448494","56.551018738538204","56.22961166890698","75.35478482903024","30.251627135215717","42.100371457267066","368","0"
"75.23582889003299","63.42112608169188","61.91302158399719","45.18619711497641","46.858129264869405","63.307469617804365","40.35957234665578","80.00525296619611","91.565557660539","51.32325487190744","52.60679576251477","60.20723805567661","85.48090727593267","31.68098626452701","80.91093691179309","369","0"
"64.22190921465511","40.6973955327855","48.81303025783447","89.30462897848217","46.26453198514132","36.56694666445805","62.35239116836061","86.09262048033776","67.69871480654909","62.37299807885217","34.24854601350795","72.80162994787938","43.93525189089426","41.6750898952433","79.18919046709199","370","0"
"52.54657036659815","44.242091142338296","79.88983459736691","57.48636805152976","81.28206622425554","62.61871332850833","64.3940850738141","61.444036999595454","54.00920384315049","42.669797745882086","80.94578338814189","66.8575814984377","85.3572947938686","46.60267080121275","48.02605474134948","371","0"
"71.0633560175306","47.74974862619125","47.74077539657368","47.334583818277856","49.026374036666915","37.48666757943409","71.33653340386098","62.64863593634569","47.36334647423009","44.17070553124727","38.155127627088326","51.883699992643145","57.49709458441851","31.048024064365716","78.27131629476825","372","0"
"71.93222442937395","61.98046911191189","87.376489452751","60.94657605647023","43.395872759616175","63.04139368565706","51.744195876553476","85.29296779326572","84.80968321185539","64.61540339457778","43.82640372809419","48.51407227206077","51.84616465022666","56.974187944365866","49.60445454293083","373","1"
"47.56834326115858","77.5720322738553","65.57579258314117","81.505747514189","52.949721620971786","76.33122832823045","34.59237390277149","57.04310330644752","69.2963226823138","52.47600148540028","46.15259721927779","55.68446163301712","54.66395511757231","55.416714086070286","70.14285133524585","374","0"
"58.705010465175405","74.87340091266114","83.89302224567405","70.19867991264096","57.96695440046955","63.22637518945944","70.29750670065141","67.09374534435646","47.63162337321978","70.53221507318159","69.76947657536378","59.69976053807419","86.00817338441202","76.42198061484285","51.623335830803974","375","1"
"81.69177044938826","43.32024765792148","62.94352013541646","48.811235674593014","49.431444209051406","36.11521359102962","38.05440341824574","84.31694222212583","48.93509100618127","85.05236973970412","40.438387105533565","52.07009118518161","57.64764065073092","62.47481670901462","57.32844300694253","376","1"
"79.44144488650726","83.79026905789624","55.75327236473066","82.23875725391537","62.751725856932644","69.28749195139662","42.791709148638134","73.60268992774185","82.47638270098444","71.91037392948608","68.63700537177463","47.58734990923914","77.43816771742503","66.57822480575379","58.91555648458614","377","0"
"60.60056599911866","73.80561577082375","78.19186217283276","86.40815841209051","85.83334582901111","63.018458260669995","65.15051099915833","88.18131227203264","67.63467015798578","88.85582961658554","59.47727637958575","43.251096097352445","73.05493859417435","59.05215271470695","52.96676506474627","378","1"
"35.68166467201846","38.98489321134809","44.05209924872575","56.53311733154106","82.69188417820351","81.32261863210144","58.42697951588187","83.84080694348454","71.13455545228963","77.92490007424425","71.95859922498133","49.22671252263922","51.28747585186224","69.12365855276869","42.66290162672963","379","0"
"79.982345448947","53.13473129179428","64.98671524197817","68.84692118679412","88.97587467397355","65.11512696921736","80.41618812752353","42.11852420268186","50.14817119810201","48.693956368520524","44.855898426961474","88.748136243416","72.92947887640273","50.94349647419661","49.135487158188354","380","1"
"41.295496196588125","70.67283435001076","42.59102987717298","53.815841806027855","83.34288400189132","55.73579383384692","52.11896917227101","64.1614800220591","64.5950096069743","82.98523475099405","50.393845838309964","68.88975114830652","70.72917889648203","64.2730545038657","78.05455011614755","381","0"
"45.20063216076471","73.93231443489269","54.491661070158735","46.11839431353016","44.22746849511937","49.57533426301645","77.84977051827275","50.61581123307724","79.38943172399725","67.77386746008449","78.31045548340767","86.48918158580548","85.72094060224846","35.76283198247832","68.75130910375128","382","0"
"63.72951616098875","82.31574480219665","52.46192589455786","74.11143750971314","74.09207288664201","47.69769628810459","34.48374471489326","72.03892630867229","76.07956998896145","52.62502063399743","51.28317083474563","64.29648849471221","46.78955877830112","33.557185363987216","68.84739640428454","383","1"
"69.56112345805548","40.77465009682759","69.91484397064424","61.80000238487144","57.564351568855514","67.49580218948432","38.24278517789245","74.05515090957401","78.36528443764786","69.63286907282622","48.15480753788815","49.05768243962572","85.51930553795928","43.90145743085996","81.97400251004858","384","1"
"65.94144859595842","49.33769741579019","85.70828548818328","87.52771160656981","74.9277286972227","35.61064110262443","59.93809175686512","54.90240142506856","76.41242226706525","76.5749004988478","52.42958502541846","84.39400997400287","80.74167833905359","43.6568221588272","61.41673537140861","385","1"
"71.32315098821947","41.3257421979144","43.918301637745216","41.35398073560109","86.13056114110054","42.21265662742088","42.74757829855944","47.31046254313616","71.72406042381769","84.56489767988305","39.166333175773126","67.82869628022561","47.985815344516375","32.39197546829767","49.35817948255208","386","0"
"46.69888604524155","83.44789185098509","56.21111204415627","65.60324665466781","85.18019872871602","36.81625020645188","41.7126717697238","48.113678241318674","52.2503057420986","54.328236815735394","63.12078521778138","88.3449884184061","60.467942554064315","78.59980838860267","58.11112039722669","387","1"
"71.72427164288929","51.48183148615885","44.460326868379404","87.12747383827072","54.66471531534735","67.18725573842471","81.48164895269662","88.71835245720126","89.13884080260254","81.59228623586267","40.12905279681193","73.78710109175778","72.42995918454662","67.84130898923532","42.31478978806728","388","1"
"76.97028598647185","79.48716863040556","61.65493570819563","56.93671089970318","45.09646589787662","46.81286368227161","40.041265522958795","63.29362574951481","48.247428805723345","69.71271994171734","71.59361849054794","71.69916808600209","64.61954763657076","32.57366454819406","42.82237644480126","389","0"
"40.31040528834215","79.17591379134406","89.48962223171233","86.06807736389793","54.37756009073919","72.95207291315327","61.07456674806046","39.75792625568406","79.17431424581288","74.86022652096705","61.06937612005387","58.30395058322904","55.32027582296445","57.46231098039851","69.98170720628507","390","0"
"75.4884240512978","48.989570758355164","45.12475636309319","66.13310666245724","76.94927567578702","64.56557447013012","60.79825008306466","77.43247353830256","83.59165892920454","61.2300348720082","82.43746804204368","67.39139446037248","89.76532983248917","60.20515888279034","61.44379603350007","391","1"
"55.45116886995906","50.196283269249264","51.33758628755216","74.20461085216668","66.87889663254255","37.08751504773684","36.714015623436985","50.092834137172495","92.43960824358844","83.11645002606983","60.458412856853435","66.99973272899382","88.61344451173146","76.84179284588444","69.60183666980011","392","1"
"77.06665477794738","54.75511659404785","49.49062413078956","43.40066159409504","58.33471810693034","79.02146006363506","46.8415760121733","55.82563476245208","67.82398076883956","66.80952966404574","37.8070297039989","79.14052806793032","67.88231822985024","68.50236923667924","59.24622872247155","393","1"
"66.65277241057763","63.55330772072145","61.130874191788834","82.79100336127517","71.55229747873838","71.4652304915621","77.97488436421901","69.5133632549524","79.34090009402236","62.5182837069413","82.12934335264741","71.06082202612971","78.98603043597858","55.299675683181334","68.75520442809595","394","1"
"69.61726197761203","71.21069132081666","82.70514137483953","59.06697825398652","53.869281437835106","60.27650674073805","47.44914254645235","84.0320792198383","64.94246850845391","66.10669817732145","55.00414983374076","79.95769875613881","82.23822888214825","33.64656785443175","39.45556094653265","395","0"
"81.03426610857267","60.41010538725055","83.35650595832027","41.64654235354281","82.50512389288915","54.7824927868459","45.2125719025729","78.03221347126095","50.507959936701496","59.95843385139755","73.47482742306256","86.50697502388653","60.204640619248586","75.27473549507614","58.35034705423703","396","0"
"71.06659088463627","47.02904615150406","75.16960922254546","48.32113417910972","85.4787900265957","50.963003937297664","62.2589766510863","51.526921913379894","92.3086496995022","46.59795091602296","35.35302306539116","79.34583826657428","80.85257851943338","49.35468094571833","79.94255810084736","397","1"
"55.9690596597885","62.486846361966556","74.0947088702121","52.47535592148543","59.45658602338894","63.44356929795146","55.52826068553946","67.50954384552554","83.8389116898524","71.22810067179711","50.595973951992455","50.18171293005156","59.14178185754516","72.0267680230007","46.635842604402356","398","1"
"65.73890052753387","64.63762200140872","87.6923468659693","69.97952901500348","44.834074799657294","35.594658576119194","42.44191093509142","58.95013093780575","48.41569521470468","42.54340233946113","61.53683125928378","42.218312630801066","83.09939315960496","55.75135626964746","73.56433838618311","399","1"
"38.775850609307994","63.91274787453419","88.83073063818242","58.968429203609745","81.78061253886457","47.72302720883214","68.87301970931716","88.32265419816112","51.80861256300351","66.0496010202093","51.21823431745929","58.81348869675571","85.0318303672003","64.19404600782424","85.03813364868009","400","0"
"59.55045276465924","67.86269883823442","51.439080145841345","70.86254283660494","52.279973548383055","73.84950090800933","69.38372178554184","61.28005442330998","63.92421916477531","77.79689170300587","75.39083749947942","45.65822956171823","57.26354923617014","33.585597405264465","73.11614259060828","401","0"
"62.42033511634574","58.99446037246196","65.05990488033237","85.64292452524671","72.7484135871274","63.63807696970074","58.941707705237775","59.21941856433274","67.06957090929815","55.03646303097374","72.03026813965019","82.45886890308633","87.13647345985004","76.83799700240347","74.6804880602141","402","1"
"71.76621205411325","53.351873330957204","48.70592519614306","64.84584682181972","85.58686399880244","83.74792717462878","80.18206491285008","63.041932635589994","52.297983380087906","64.78702120552686","53.62980680065007","66.33120700607466","69.45208650983109","54.9432480871758","80.59224893036391","403","1"
"53.461400173730674","70.37519262279245","72.26935884142507","80.85569763985156","45.920191482537376","73.53392407240861","50.68670546745211","78.8808219952576","69.38375566484356","52.45791048363231","49.70510453399591","85.24661807994723","90.31027811828764","41.56223728813232","81.49688568012725","404","0"
"54.16777671354964","59.13565659030579","49.32123808806375","51.13421191983444","58.12561512516537","50.291190053849384","56.78300712783809","46.700817104755636","82.35558526815211","55.310576558088854","45.77413257286273","56.45664801243535","67.88434938626929","33.66925478596312","70.73798149462725","405","0"
"55.87122065915787","61.10313564327882","76.55288862926665","49.40531677457283","88.5117589567538","50.55504822862907","55.88246280760474","51.97287801358859","45.77778016860631","46.43427683791713","57.8792051043","51.80052480479341","84.51287504980314","59.81305680374193","41.26505012429303","406","1"
"67.11191622858453","68.2775623300745","46.683379734056146","65.35370187543697","60.259128974617894","79.67916953115738","44.742793005272034","67.32287843177713","54.81180412800807","60.497195089003036","63.61890095704913","67.34358151357529","88.38257036219524","66.99998319722509","50.01374674931636","407","0"
"72.27157508335559","39.59445932125998","58.5834036329598","59.60616013617206","83.01394686238746","70.04096996276527","60.43453530019933","69.25016797324112","71.77464413522884","60.18330238710936","60.50781075812848","73.21352318177591","81.1961882668539","65.83703808713314","63.05384456933751","408","1"
"51.14969576499696","53.170476719470834","59.41810664574666","61.57383278801353","61.40673030354948","67.42018665164574","82.48140647003204","67.38482749381436","86.76515924753133","69.860654063407","59.79322090979809","79.29281321419288","54.3774534794002","48.47282259732765","59.8453127350139","409","1"
"55.37348869246067","42.40152512849485","49.27885888489624","51.7051881836162","68.0263815185243","44.11740836922112","34.41120666428901","45.14012030914972","61.64969748771395","54.41913035023968","37.01292901370404","68.85098564968528","87.9490759139406","40.62135367504237","67.67990196720338","410","0"
"57.32688483626597","44.47030947928849","53.453733631652206","71.88090996506044","66.08824912687389","37.14935523216453","61.107986113458395","56.01630903418829","71.53152205076707","61.293394752717454","66.96679596046768","70.75088946629009","76.14865215811442","30.17230126188868","45.82430373866089","411","1"
"78.85984729535528","77.57988123179337","60.66296260256012","82.24025372758398","49.93999753852174","67.481144761879","43.13982518146858","71.8316745801976","93.07627272768572","79.10954978742583","63.496632877066354","82.89814905309993","91.6867519298513","67.54469494537861","45.684257806044975","412","1"
"74.6437807819517","45.53735982602418","87.93437975625093","85.43165560781416","52.95427217327938","51.85655022148304","50.779145244166955","65.2678615093481","54.51054582175787","77.5448782967237","40.105592404833075","58.699614149410635","75.25952966852398","45.791148659983236","43.90855427830343","413","1"
"85.15515198045445","68.52354749203037","67.23984946026589","61.906606554537625","42.60036801488489","70.86313126010148","69.01055398430067","85.07166308250308","51.355736931742165","44.820973668687024","46.86298073991189","43.50861856881485","67.56281699978504","49.47863132956893","81.79112902160655","414","0"
"77.55007363187342","43.668230635387125","42.87693841799438","59.25696340076315","87.35160528219997","48.531865022704466","75.51751252245609","60.671388229619126","66.70518695568052","57.29197029946219","68.61235051262989","72.72186800474358","60.225568312700666","77.53579959047315","45.69750709353051","415","1"
"47.26652785721121","54.178136761505456","66.49316102619268","86.53539837849804","44.82752050497163","44.5153115512134","60.61165400202887","40.10608102328205","53.513249320864766","68.88543321229858","58.65099500771694","64.71941353113978","49.19733542566082","34.69984737000418","71.3255315468196","416","1"
"60.682826225449105","76.39388765105724","83.9834557316972","56.74867053090684","66.08778704691478","42.0680312274298","59.70186500213234","68.44514602450313","55.591730159977786","68.46189648499423","74.28095187126861","71.43903402776127","72.69992753956906","47.32988177900978","58.89938864282302","417","0"
"76.46583194872474","65.90029765324887","73.769292472117","66.7143577553579","63.64370400419921","60.891265774766104","40.26569075840203","57.679418056634304","44.00394511215384","56.03997034110869","65.36926242943791","48.05573078707337","71.25778729304928","59.14756511528488","43.65223676411812","418","0"
"63.40836454680509","55.63385246396261","41.063490667152266","43.13172909455403","82.95325828637358","81.62572571277045","69.86183383075215","52.200176085833114","82.9287265634553","42.61738225377357","72.98891345414121","59.22462277025599","54.53907674356927","55.42046083232455","58.84215387716283","419","0"
"68.98216516730787","66.56755690851804","59.0431046950311","65.21711079779615","54.80060912207539","36.093714072984156","37.85179865475386","52.93531390942694","44.0441404733017","90.78786353635016","48.80009885745937","62.86767436361524","51.96916083302558","66.90815041114993","40.95931738808732","420","0"
"63.8042626479224","36.661489843323196","40.38193033075886","53.385546768698525","67.96676301519082","41.77030576052609","78.73460132673559","55.861202573058996","66.3158145716122","90.92367546240254","71.42702948601921","52.24913154306505","91.64431141276053","53.18695997470135","75.82505607557074","421","0"
"64.21150057014464","83.58956122786817","70.8878992025245","59.69524890395814","51.250491676892054","74.38075740799582","38.92766420186966","81.38699648276479","85.25372372569272","80.03716921148398","80.51089321379796","54.67973214728583","79.8085721580324","50.97636099657136","50.1358952444908","422","0"
"81.15329480509513","52.58579842716857","65.64018759401714","87.63747528554755","57.154168881309204","36.97604954690872","42.85522512942107","81.37555275284174","72.19814186066908","50.23536744627169","43.22219378002022","60.76281935345996","78.13047715146548","33.04673369104208","61.595423315308985","423","1"
"59.95182823039376","57.33574132521755","49.96411142382816","89.3793841084274","57.656263322209945","62.38796877035332","44.021663380208935","64.33192542021033","89.78149106942132","74.36912306987745","37.64924567326916","64.03367845551467","85.1335872018909","58.73474106927796","72.07132966788295","424","1"
"61.97076012939087","46.213205934774564","67.9828040739561","65.24522140158986","61.78501205578213","60.755456819395896","68.5846200732255","69.62303674486242","83.85410146535669","91.00369504619414","77.10504500714494","69.77204057918355","76.43948566499495","52.4640089988968","70.92969104977077","425","1"
"82.29967765407986","67.28129076620593","89.4050872689897","77.53805238719356","78.95154412875611","40.74485423644613","41.04496674455168","79.19734426834256","73.74800354636412","42.89492278699543","73.25308642022331","73.6247615313326","46.36720216928245","74.21407641481093","81.94288586814208","426","1"
"40.75072786559172","69.71480311004001","88.75085577898","83.57001115735676","82.16217063726407","80.53810678345306","59.58143942920091","60.72680317495868","46.048099130227946","43.56475356168943","41.28359560387091","59.67761719650028","70.65675004497638","50.18636165089721","84.68239914448542","427","0"
"83.1337755521894","47.78903120084913","82.24121871128091","80.56411200912477","48.778564781423434","48.0174435011379","68.66899125872666","43.66166865518825","87.91537243029639","42.53092846602024","66.95388591659201","47.770213467146164","59.25915479507158","50.11275822788184","84.54442236995057","428","0"
"80.0820534164044","73.1083590704972","58.95798544659712","54.27296598031497","55.66652353283865","54.81923058423714","77.46138176986445","62.613139269953415","68.77346949519522","68.66413224454037","44.56323635149817","42.81622308559126","85.76139876590479","75.2865073455848","70.64112329106912","429","1"
"39.52323988008257","44.72249430264098","58.94344367207151","41.176889476502865","54.06620181920022","53.32802078829662","43.73200391347423","40.86030228746189","77.72294234078247","73.48878235473016","72.11320143924785","43.13960698280948","70.22037654951656","53.58571125642894","68.02502384560128","430","1"
"77.1925094405197","49.272132679667244","58.659433549411766","44.08529669790855","57.82148847332739","62.1913106565707","43.42472965454322","75.84614111235801","92.88255059981996","64.72696805118126","64.01041174278488","46.90943871359312","70.58160694625523","33.7465378103023","52.64535458504647","431","0"
"35.783324798971876","56.475903848883604","59.35860838422752","62.4076236794941","42.51621058293111","48.44512625261838","77.89959437801248","74.95077073165851","93.45806327486021","79.1405206462582","54.861148249385685","90.02053633997403","59.62512196863215","51.24983182831315","35.61363418654036","432","1"
"42.061834357702764","65.17378269024016","44.810145108644306","47.68954408214267","50.41294007444667","73.3225902050599","45.69165284506889","66.21574506244775","55.40842437037663","71.35456036502185","83.50855739286904","58.50849335709438","85.1219899497636","43.15274386582047","60.25532265029753","433","1"
"60.57040425876454","72.08612381637093","75.66998635241782","68.50239255840191","59.2313203162174","64.13265311990494","58.01609654530699","81.10269023685825","83.2850363307093","86.1613106495926","69.14208032250615","58.593295286965684","64.10714618511905","38.54005499302414","45.62868066068601","434","1"
"69.79110777317428","50.58013310910134","76.17354685165402","89.34566174883317","77.97678363466144","64.74840074914695","46.563994504404434","49.77810670583453","48.549799437064316","65.06586783087683","77.72196248315949","64.9341669379171","73.84986636996375","73.25528424986365","43.76730846052329","435","1"
"75.81294602754159","43.307734583021684","73.00283051134483","72.43675976712873","47.31065855225086","72.07398000297917","75.9793054442853","54.41601237140688","77.42629875568672","60.5330694140624","59.19051174342095","85.52632138644526","82.97445680131997","31.388637211349913","65.81020750751078","436","0"
"42.44226569062318","84.01569178319093","67.85748426228633","47.270113561831835","87.09747823666592","59.208944625340855","35.155355989092115","58.37481013845141","85.40624770082438","47.83983857691961","53.26926672015281","72.2505406969765","82.9264165518991","53.42709436593161","53.768221299371","437","1"
"63.59844699122003","81.28581989461058","42.905116989430695","77.97066925400418","70.93245253368231","81.16772240711836","54.88255511879023","63.76136027659174","58.243633746965926","53.68188155858304","77.85611718171333","55.96817710935923","66.32188284665396","73.12051214666235","52.01996076259553","438","1"
"61.078622278867016","71.73600940445766","65.25033193165805","58.08417639306671","69.29654654917553","66.92330082388338","43.76468432841336","58.67844102786556","61.981084033111166","74.11633062821096","35.710003741043465","68.06192971535062","59.16707265369864","66.55268865765665","38.769386377166136","439","1"
